,age,sum_ins,duration,age_of_contract,interest_rate
94936,59.0,995693.0,7.0,6.0,0.03641609191894531
62036,87.0,692919.0,24.0,20.0,0.029699554443359373
12968,58.0,740433.0,17.0,2.0,0.0262213134765625
38813,49.0,186559.0,7.0,1.0,0.004551544189453126
31491,60.0,335778.0,34.0,19.0,0.01202911376953125
39065,70.0,252655.0,10.0,7.0,0.006687774658203126
7496,63.0,507451.0,9.0,7.0,0.019449462890624998
39680,55.0,760935.0,32.0,9.0,0.017088165283203123
47579,48.0,241863.0,11.0,10.0,0.025105133056640624
78820,65.0,918104.0,25.0,1.0,0.029166641235351565
44650,51.0,825873.0,20.0,6.0,0.020985260009765624
9699,48.0,300078.0,9.0,5.0,0.0137152099609375
72140,68.0,669634.0,14.0,8.0,0.014820327758789062
74048,59.0,634086.0,13.0,11.0,0.022165908813476562
79,46.0,118070.0,27.0,17.0,0.014609375000000003
53961,94.0,157261.0,38.0,28.0,0.03395675659179687
98815,34.0,418223.0,33.0,9.0,0.02840751647949219
7490,37.0,569888.0,25.0,0.0,0.028824462890625
84406,34.0,997218.0,8.0,0.0,0.00010932922363281368
39481,68.0,68269.0,11.0,5.0,0.012498321533203125
81311,48.0,115928.0,34.0,20.0,0.025345840454101563
49768,75.0,506155.0,23.0,20.0,0.029153289794921877
95865,93.0,311320.0,37.0,31.0,0.03727058410644531
36664,54.0,713741.0,19.0,2.0,0.030705108642578124
33522,49.0,852031.0,28.0,10.0,0.032938995361328126
7950,37.0,529889.0,20.0,9.0,0.009830322265625002
53545,66.0,378719.0,7.0,0.0,-0.0028108215332031247
78696,67.0,555186.0,26.0,11.0,0.030533828735351563
88635,43.0,492474.0,19.0,7.0,-0.007172164916992187
83743,45.0,9681.0,32.0,18.0,0.01630805969238281
10699,48.0,409099.0,28.0,9.0,0.0185858154296875
68473,67.0,353910.0,6.0,4.0,-0.004692611694335937
97267,60.0,146202.0,39.0,17.0,-0.0006810760498046874
25216,54.0,716622.0,19.0,7.0,0.00477203369140625
17713,69.0,22554.0,14.0,9.0,-0.00813385009765625
75563,43.0,63856.0,15.0,3.0,0.024241104125976562
74834,41.0,523357.0,6.0,1.0,0.009836807250976564
83871,27.0,341380.0,2.0,0.0,0.037206497192382816
90993,60.0,469730.0,28.0,0.0,0.015267410278320315
20426,45.0,791559.0,29.0,1.0,-0.00641265869140625
2648,78.0,867564.0,30.0,24.0,0.03234619140625
82223,39.0,352599.0,25.0,11.0,0.025805130004882812
19423,36.0,496445.0,36.0,10.0,0.03589691162109375
59129,87.0,283294.0,33.0,25.0,-0.0071473693847656245
65577,75.0,172695.0,33.0,8.0,-0.008733139038085938
11201,78.0,347637.0,34.0,21.0,0.028888549804687504
91728,54.0,890696.0,6.0,3.0,0.001815261840820313
70586,62.0,755242.0,30.0,21.0,-0.003014144897460937
41261,65.0,354421.0,25.0,14.0,0.0008070373535156248
12606,51.0,561900.0,37.0,25.0,0.019434204101562498
85456,61.0,614300.0,19.0,10.0,-0.007385787963867187
26510,30.0,845887.0,9.0,2.0,0.02486480712890625
62329,63.0,480241.0,4.0,1.0,0.020226898193359377
70438,36.0,860605.0,6.0,4.0,0.011243667602539064
75946,61.0,917738.0,31.0,15.0,0.016489639282226562
58204,61.0,901328.0,4.0,2.0,-0.0028260803222656247
27738,47.0,610040.0,23.0,3.0,0.0010977172851562508
68548,66.0,763656.0,6.0,4.0,0.02128395080566406
37902,30.0,739716.0,13.0,2.0,0.02852615356445313
94864,52.0,784967.0,3.0,1.0,0.004775466918945313
60289,67.0,55251.0,15.0,11.0,0.005267181396484376
79833,67.0,279583.0,30.0,3.0,0.01971839904785156
78068,66.0,675183.0,29.0,2.0,0.024430313110351563
5224,62.0,914514.0,23.0,6.0,0.022196044921874998
28451,47.0,39322.0,37.0,4.0,0.03727935791015625
88541,62.0,458328.0,17.0,14.0,-0.007709274291992188
12027,48.0,44718.0,34.0,12.0,0.027936401367187502
399,52.0,322943.0,29.0,22.0,0.035800781250000004
72962,38.0,532564.0,3.0,2.0,-0.0063466644287109375
86232,58.0,980023.0,28.0,4.0,-0.001080856323242188
30814,31.0,890886.0,25.0,4.0,0.03649200439453125
86731,41.0,136141.0,4.0,2.0,0.03392890930175781
74231,33.0,107270.0,4.0,2.0,0.0024393463134765626
23069,68.0,24627.0,37.0,21.0,0.01969207763671875
73277,59.0,235011.0,31.0,13.0,-0.0009267425537109377
33520,51.0,602281.0,19.0,2.0,-0.0045610046386718745
24487,36.0,316815.0,17.0,1.0,0.01385711669921875
40808,55.0,816056.0,25.0,0.0,-0.009205780029296876
82976,61.0,742346.0,29.0,13.0,0.0006342315673828133
32637,71.0,499189.0,27.0,24.0,0.01312774658203125
82674,60.0,589667.0,25.0,22.0,0.016283645629882812
54181,56.0,272380.0,11.0,2.0,0.028780975341796876
11084,60.0,991524.0,25.0,0.0,0.015021362304687503
20955,69.0,104869.0,36.0,31.0,0.013893737792968751
67833,65.0,190987.0,8.0,3.0,0.008149185180664062
87203,47.0,440036.0,6.0,3.0,0.017156448364257816
53264,74.0,700662.0,33.0,25.0,0.03322433471679687
50461,64.0,144700.0,18.0,16.0,-0.007248077392578125
71500,75.0,555734.0,22.0,15.0,-0.0032826995849609374
71785,70.0,398421.0,11.0,4.0,0.029371109008789066
81534,61.0,600794.0,38.0,35.0,0.026957168579101562
87214,37.0,877099.0,9.0,6.0,0.007781448364257813
17422,30.0,961068.0,30.0,2.0,0.030635681152343754
22356,79.0,749243.0,20.0,12.0,0.009670104980468752
74513,87.0,237023.0,39.0,26.0,0.014988174438476562
36215,40.0,66928.0,34.0,9.0,0.015617218017578127
48112,61.0,539416.0,38.0,13.0,-0.006291351318359375
51205,52.0,263966.0,3.0,1.0,0.029971160888671876
10165,55.0,324467.0,2.0,0.0,-0.0033258056640624997
74183,36.0,154098.0,14.0,2.0,0.028220596313476565
41608,69.0,829531.0,33.0,14.0,0.009644927978515625
81173,63.0,330557.0,9.0,8.0,-0.0037557220458984374
42979,50.0,351006.0,11.0,8.0,0.008692779541015624
75305,68.0,311655.0,24.0,1.0,0.007737197875976562
58564,67.0,766209.0,20.0,5.0,-0.0022157287597656247
72686,33.0,934018.0,14.0,4.0,0.03654884338378906
92295,40.0,34375.0,29.0,6.0,-0.007059249877929687
92741,69.0,47058.0,18.0,16.0,-0.004666671752929687
50271,36.0,443230.0,32.0,10.0,0.02156051635742187
37763,55.0,156804.0,30.0,14.0,0.030259552001953127
67091,51.0,281473.0,8.0,7.0,8.033752441406229e-05
93784,67.0,889476.0,33.0,13.0,0.03998664855957031
40915,47.0,39489.0,15.0,1.0,0.014817657470703125
55054,30.0,894316.0,5.0,3.0,0.016793670654296877
9811,54.0,103985.0,12.0,9.0,0.0280218505859375
9045,74.0,272273.0,37.0,17.0,0.0047552490234375
26717,51.0,112003.0,16.0,2.0,0.028368225097656248
83314,54.0,611617.0,20.0,15.0,0.008349075317382814
98834,51.0,824066.0,13.0,11.0,0.02997001647949219
68947,47.0,306594.0,11.0,1.0,0.010077896118164063
22127,41.0,392179.0,17.0,13.0,0.00976776123046875
68677,58.0,39284.0,21.0,6.0,0.0015818023681640637
94711,50.0,21083.0,32.0,20.0,0.03558601379394531
14095,41.0,108741.0,13.0,11.0,0.010962524414062503
66375,34.0,462444.0,2.0,0.0,0.012800064086914064
91157,78.0,398025.0,33.0,22.0,0.005477371215820313
97258,51.0,676920.0,23.0,6.0,0.007131423950195314
29836,77.0,872106.0,19.0,17.0,0.03535675048828125
45643,42.0,497222.0,9.0,3.0,0.036860504150390626
56580,62.0,894560.0,12.0,0.0,0.011874237060546878
58882,44.0,591580.0,39.0,8.0,0.021954193115234374
28427,38.0,117369.0,6.0,0.0,0.031810607910156254
89102,60.0,632470.0,39.0,32.0,0.02976631164550781
24962,39.0,783938.0,13.0,3.0,0.026598205566406248
17511,54.0,453763.0,32.0,20.0,0.03727630615234375
68590,35.0,591953.0,8.0,6.0,0.0033152008056640623
75269,54.0,233608.0,38.0,3.0,0.021018447875976565
8131,48.0,143557.0,33.0,6.0,0.037760009765625
90207,30.0,499974.0,14.0,3.0,0.0012537384033203137
89069,54.0,37851.0,19.0,4.0,-0.0062932586669921875
95530,51.0,930817.0,11.0,5.0,0.0018701934814453133
72375,41.0,182817.0,30.0,10.0,0.034888687133789065
80861,61.0,92026.0,14.0,13.0,0.02576087951660156
59083,51.0,330123.0,38.0,12.0,0.031133880615234373
24633,68.0,56151.0,28.0,5.0,0.03802398681640625
48125,46.0,476979.0,11.0,0.0,-0.003166351318359375
55496,59.0,969192.0,20.0,5.0,-0.005337677001953125
53523,47.0,175797.0,13.0,2.0,0.010470428466796878
68001,61.0,5626.0,19.0,3.0,0.010199966430664063
45983,28.0,280642.0,11.0,1.0,0.027387847900390623
72130,43.0,856947.0,16.0,7.0,0.03044532775878906
46540,70.0,959162.0,14.0,10.0,0.025263824462890626
36744,61.0,873737.0,38.0,6.0,0.007853546142578124
62367,60.0,132932.0,35.0,33.0,0.028234710693359373
15483,37.0,399221.0,9.0,1.0,0.0388311767578125
85181,65.0,190896.0,23.0,18.0,0.010875930786132812
57601,63.0,285733.0,15.0,6.0,0.018121185302734377
37256,61.0,842641.0,23.0,6.0,0.032847442626953126
40714,45.0,698986.0,23.0,2.0,0.003684844970703125
24751,36.0,294194.0,37.0,7.0,0.03118804931640625
84717,75.0,57728.0,27.0,25.0,0.011290969848632813
98287,47.0,146690.0,22.0,20.0,0.006228103637695314
3120,65.0,548059.0,23.0,16.0,0.024997558593749997
91628,67.0,520949.0,24.0,7.0,0.03838752746582031
88512,47.0,989047.0,2.0,1.0,0.012603225708007813
64860,73.0,932669.0,19.0,14.0,0.022167816162109374
80425,75.0,31540.0,27.0,8.0,0.0024210357666015637
86424,63.0,888318.0,16.0,10.0,0.030266799926757813
13819,63.0,113619.0,31.0,28.0,-0.0078363037109375
14280,77.0,502877.0,39.0,22.0,0.012329711914062501
56238,30.0,773100.0,3.0,0.0,0.016000213623046877
31387,46.0,341631.0,10.0,9.0,-0.00799041748046875
47480,54.0,799898.0,10.0,2.0,-0.006730804443359375
65823,61.0,268302.0,35.0,34.0,0.015778579711914063
96730,55.0,818380.0,22.0,12.0,0.005422439575195313
13138,50.0,867259.0,27.0,9.0,0.015381469726562501
66944,72.0,707804.0,35.0,25.0,0.008039321899414064
72316,61.0,990602.0,7.0,5.0,0.028443374633789063
12014,37.0,700312.0,11.0,8.0,0.029498901367187504
51751,65.0,216162.0,39.0,30.0,-0.0010346984863281242
41757,52.0,152474.0,21.0,5.0,-0.0009996032714843749
43626,71.0,699534.0,27.0,26.0,-0.009605560302734375
2841,67.0,30511.0,8.0,4.0,0.014084472656250001
2773,70.0,481232.0,31.0,14.0,0.021213378906250004
28917,56.0,458946.0,21.0,2.0,0.01160186767578125
8463,57.0,265444.0,30.0,28.0,0.0260931396484375
3733,57.0,490500.0,17.0,1.0,0.0004370117187499998
41437,53.0,334909.0,16.0,5.0,0.017017974853515624
33211,49.0,453016.0,22.0,12.0,0.03630813598632813
92546,36.0,902647.0,4.0,0.0,-0.007938156127929688
5109,55.0,409648.0,6.0,1.0,-0.008492431640625
71328,77.0,713779.0,39.0,29.0,0.012439956665039062
76542,28.0,830911.0,23.0,3.0,0.039390029907226565
92600,53.0,793381.0,34.0,1.0,0.022530593872070313
23183,31.0,137795.0,3.0,1.0,0.008559265136718749
5060,65.0,581351.0,6.0,2.0,0.026663818359375
98305,58.0,417247.0,12.0,1.0,0.03412040710449219
19059,71.0,299376.0,38.0,27.0,0.03384613037109375
9142,38.0,697629.0,14.0,4.0,0.0022161865234375
55827,46.0,263844.0,9.0,1.0,-0.007730255126953125
11898,57.0,992987.0,37.0,16.0,-0.0058526611328125
7700,80.0,563059.0,23.0,15.0,0.022818603515625
52527,40.0,252746.0,15.0,12.0,0.0074858093261718755
29793,58.0,345290.0,35.0,0.0,-0.0011666870117187506
99453,48.0,378711.0,15.0,2.0,0.02892021179199219
38441,70.0,348506.0,27.0,3.0,0.03765701293945312
87019,40.0,99069.0,8.0,0.0,0.015276565551757814
89267,54.0,347599.0,16.0,10.0,0.018242874145507813
8773,60.0,258615.0,23.0,8.0,0.0318060302734375
55260,76.0,937242.0,29.0,17.0,0.002535858154296876
91309,51.0,362904.0,4.0,0.0,0.006453933715820313
12936,81.0,974573.0,39.0,27.0,-0.0073724365234374995
64650,69.0,977546.0,34.0,25.0,0.0072264099121093755
33255,35.0,54977.0,21.0,1.0,0.012480010986328125
99266,56.0,900162.0,22.0,20.0,-0.0068463897705078125
11319,39.0,96424.0,25.0,8.0,0.0162664794921875
91956,86.0,869233.0,38.0,20.0,0.017342605590820313
94261,54.0,225956.0,35.0,0.0,0.030214920043945312
58737,84.0,448168.0,28.0,24.0,0.032452239990234374
47246,30.0,610634.0,4.0,2.0,0.0072340393066406255
95909,55.0,205956.0,20.0,2.0,0.017153396606445312
53136,53.0,569812.0,33.0,3.0,0.03995651245117188
48156,59.0,568196.0,3.0,1.0,0.0016432189941406258
45837,53.0,151865.0,7.0,4.0,0.029926910400390624
25366,56.0,773206.0,26.0,21.0,0.015221252441406251
86419,47.0,326380.0,4.0,2.0,0.0021417999267578126
19646,41.0,810096.0,33.0,14.0,-0.00831695556640625
80519,37.0,339825.0,10.0,4.0,0.0018350982666015623
45125,81.0,186010.0,39.0,28.0,0.007710113525390626
55607,38.0,34581.0,26.0,7.0,0.03987716674804687
73211,41.0,466224.0,12.0,5.0,0.021192398071289066
36346,47.0,523502.0,14.0,6.0,0.025187530517578126
27494,33.0,811498.0,3.0,1.0,-0.00517669677734375
13997,56.0,489219.0,14.0,5.0,0.016138305664062498
90545,61.0,45351.0,14.0,1.0,-0.0027501678466796877
69456,58.0,929994.0,11.0,7.0,0.03444313049316406
97482,44.0,713505.0,7.0,0.0,0.005593338012695313
10237,46.0,394709.0,7.0,0.0,0.0158148193359375
81649,60.0,487626.0,13.0,0.0,0.0013712310791015626
82342,32.0,840392.0,17.0,0.0,-0.0021245574951171877
84309,59.0,33339.0,22.0,3.0,0.0038202667236328126
66211,48.0,308301.0,18.0,4.0,-0.002922592163085937
67817,70.0,284643.0,38.0,4.0,-0.005913314819335938
93409,58.0,355831.0,4.0,0.0,0.0028284454345703126
6008,60.0,679398.0,28.0,8.0,0.032987060546875
2979,50.0,120265.0,24.0,6.0,0.0025610351562500005
70066,43.0,816704.0,32.0,4.0,0.006897964477539062
49865,71.0,314940.0,22.0,5.0,0.0047392272949218755
69834,46.0,643049.0,3.0,2.0,0.032386245727539065
15718,37.0,943598.0,15.0,5.0,0.025842895507812498
78167,34.0,446896.0,10.0,1.0,0.006949844360351563
18655,27.0,255475.0,6.0,0.0,0.03262542724609375
79072,51.0,830789.0,4.0,3.0,0.015958633422851566
53915,37.0,87019.0,9.0,0.0,0.027316131591796876
73342,26.0,867190.0,10.0,1.0,0.019776382446289063
35362,41.0,755204.0,12.0,3.0,0.015251007080078127
77516,67.0,784570.0,31.0,7.0,0.008017959594726563
88442,42.0,516863.0,6.0,0.0,0.02295478820800781
89816,73.0,541741.0,26.0,19.0,-0.008466110229492188
54836,80.0,716759.0,17.0,15.0,0.03700851440429687
97800,54.0,523266.0,2.0,0.0,-0.0014867401123046867
32514,65.0,585040.0,37.0,29.0,0.00492462158203125
51243,41.0,92263.0,2.0,1.0,-0.002060089111328125
53845,60.0,207991.0,5.0,3.0,0.023995819091796877
14574,51.0,919697.0,28.0,21.0,-0.0049920654296874995
14958,30.0,992866.0,7.0,0.0,0.017322387695312504
68081,77.0,122696.0,34.0,18.0,-0.0050344085693359375
85591,38.0,156750.0,24.0,5.0,0.007702102661132812
15405,62.0,219714.0,15.0,11.0,0.0032843017578125
91455,33.0,142421.0,30.0,6.0,0.028426589965820315
25738,45.0,528822.0,17.0,1.0,0.00919097900390625
14985,65.0,411416.0,7.0,0.0,-0.0039666748046875
3956,70.0,710982.0,26.0,6.0,0.00678466796875
12904,59.0,557023.0,34.0,3.0,0.0385260009765625
57239,45.0,226284.0,20.0,13.0,0.003622283935546875
30453,56.0,334558.0,4.0,1.0,-0.00541473388671875
87820,67.0,556131.0,15.0,8.0,0.010466995239257813
82261,57.0,344794.0,5.0,1.0,-0.0058354949951171875
60640,66.0,688894.0,34.0,19.0,-0.003692779541015625
28678,44.0,977957.0,39.0,14.0,0.006328430175781252
23727,31.0,278767.0,5.0,3.0,0.01869110107421875
74010,54.0,673110.0,19.0,12.0,0.017087783813476566
59327,39.0,109640.0,26.0,13.0,0.013262786865234378
25100,59.0,821986.0,13.0,0.0,0.004967346191406251
27120,50.0,511993.0,6.0,2.0,0.03432525634765625
1217,79.0,76607.0,27.0,22.0,-0.0042138671874999995
38250,45.0,503624.0,26.0,0.0,0.012412872314453127
79635,53.0,18126.0,10.0,8.0,0.010538711547851564
72742,33.0,827191.0,23.0,1.0,0.018750991821289066
1403,44.0,460988.0,28.0,8.0,0.0374853515625
63798,60.0,738039.0,33.0,26.0,0.035717620849609374
77447,41.0,308484.0,24.0,7.0,-0.007997665405273437
20171,64.0,83284.0,39.0,25.0,0.01028656005859375
46690,38.0,669413.0,32.0,1.0,0.03830093383789063
38326,41.0,983613.0,10.0,7.0,-0.0077043151855468745
49478,55.0,542252.0,31.0,23.0,0.03935836791992187
27844,73.0,754426.0,28.0,10.0,0.02590240478515625
39426,42.0,989222.0,27.0,7.0,0.021092071533203124
38034,46.0,626548.0,27.0,6.0,0.017002716064453124
11892,83.0,555925.0,30.0,18.0,0.022272338867187498
55798,37.0,795538.0,27.0,4.0,0.01780685424804688
77725,49.0,411896.0,22.0,1.0,0.025889053344726562
45114,59.0,771362.0,29.0,17.0,0.008881988525390625
44389,58.0,362469.0,38.0,5.0,0.008436431884765625
78258,42.0,583478.0,4.0,2.0,0.012613906860351564
63086,40.0,989009.0,25.0,11.0,0.039196624755859374
64217,65.0,266831.0,20.0,1.0,0.03371566772460938
48493,53.0,456979.0,34.0,2.0,0.009553375244140625
94,31.0,929757.0,5.0,4.0,0.005234375000000001
23036,66.0,558272.0,18.0,10.0,-0.00418487548828125
51428,76.0,954680.0,18.0,13.0,0.013760223388671876
58222,32.0,604750.0,24.0,2.0,-0.005169830322265625
15162,59.0,998719.0,22.0,17.0,0.027576293945312504
8549,76.0,226421.0,36.0,23.0,0.006171264648437499
39622,40.0,680937.0,28.0,9.0,0.002146759033203126
81821,69.0,68124.0,38.0,22.0,-0.0041951751708984375
29926,32.0,926739.0,3.0,0.0,0.0013723754882812508
7317,64.0,271359.0,12.0,8.0,0.013883056640625
2346,67.0,983658.0,28.0,21.0,0.034152832031250004
68149,64.0,453420.0,10.0,9.0,0.016694107055664063
82916,77.0,693079.0,21.0,13.0,0.0015375518798828123
45942,53.0,674779.0,30.0,20.0,-0.005619964599609375
62241,68.0,207077.0,36.0,9.0,0.012805023193359378
7201,67.0,298675.0,17.0,9.0,-0.0066247558593749995
72281,74.0,100867.0,15.0,9.0,0.030787124633789062
60137,70.0,2570.0,11.0,4.0,0.016888275146484374
758,33.0,934635.0,12.0,0.0,0.038486328125000004
98506,45.0,538220.0,7.0,1.0,0.024550094604492187
51217,76.0,357622.0,18.0,15.0,0.009658660888671877
48861,59.0,134060.0,27.0,11.0,0.03372329711914063
16455,45.0,314742.0,21.0,11.0,0.032710876464843754
39436,73.0,552160.0,24.0,13.0,-0.0007829284667968742
34306,35.0,709107.0,25.0,0.0,0.038920440673828126
88916,76.0,939292.0,37.0,9.0,0.004448928833007813
71529,94.0,415250.0,37.0,28.0,0.0006235504150390626
93069,50.0,91935.0,7.0,1.0,-0.0037877655029296877
9797,66.0,135204.0,15.0,14.0,0.004584350585937501
1478,32.0,550742.0,8.0,1.0,0.022836914062499998
35102,27.0,947394.0,2.0,0.0,0.002018585205078126
75413,75.0,89221.0,36.0,19.0,0.02160438537597656
66466,46.0,567807.0,10.0,8.0,0.005964126586914064
50975,37.0,159334.0,12.0,10.0,0.022683563232421877
3115,45.0,267091.0,7.0,5.0,-0.00781494140625
42330,53.0,504173.0,16.0,10.0,-0.009617767333984376
22795,41.0,8042.0,4.0,2.0,-0.00359893798828125
77460,68.0,527016.0,11.0,1.0,0.02481483459472656
86790,34.0,992705.0,6.0,4.0,0.022112503051757812
98732,62.0,953819.0,3.0,0.0,0.028944625854492187
98288,49.0,646190.0,3.0,0.0,0.031228103637695313
43506,40.0,944406.0,4.0,2.0,0.020814361572265627
41897,78.0,187596.0,27.0,11.0,0.003492584228515625
34337,60.0,443748.0,21.0,1.0,0.03032669067382813
36353,75.0,395700.0,22.0,19.0,-0.0018144226074218745
95597,67.0,407903.0,18.0,16.0,0.010854568481445314
32906,59.0,564233.0,22.0,16.0,0.009647979736328126
87485,62.0,402964.0,32.0,15.0,0.0037775421142578133
38593,65.0,492893.0,34.0,7.0,0.018321075439453126
85793,74.0,72850.0,23.0,16.0,-0.005872116088867187
13523,59.0,466781.0,27.0,13.0,0.0389410400390625
94551,50.0,79618.0,24.0,18.0,-0.0017186737060546874
85468,58.0,676738.0,22.0,0.0,0.014489212036132815
41195,47.0,336860.0,12.0,7.0,0.009498443603515627
50834,43.0,992484.0,9.0,3.0,0.026296844482421873
34840,67.0,676181.0,30.0,14.0,0.029069366455078127
45357,54.0,137231.0,35.0,3.0,0.02069839477539063
34524,75.0,556916.0,32.0,16.0,0.003178253173828126
33560,64.0,760325.0,26.0,11.0,0.023466339111328123
14400,62.0,541169.0,33.0,15.0,0.0108282470703125
13246,33.0,605802.0,20.0,7.0,-0.0090325927734375
88205,50.0,81752.0,17.0,0.0,0.021294631958007813
82719,28.0,384793.0,6.0,1.0,-0.004907760620117187
44351,28.0,221985.0,4.0,2.0,0.029530181884765624
32272,59.0,821132.0,14.0,9.0,-0.00650115966796875
88479,27.0,372477.0,18.0,0.0,0.012212600708007814
30306,43.0,596015.0,11.0,6.0,0.0041555786132812505
84793,87.0,352355.0,32.0,25.0,0.005919876098632813
60416,55.0,778648.0,39.0,8.0,0.031658782958984374
45757,50.0,188937.0,4.0,2.0,0.018696441650390624
14144,60.0,522389.0,16.0,13.0,0.0191656494140625
9097,76.0,244957.0,16.0,11.0,-0.0001275634765625002
3680,52.0,822199.0,19.0,4.0,-0.00210205078125
68934,45.0,962188.0,26.0,13.0,0.011640396118164064
3034,43.0,705616.0,4.0,0.0,0.02638916015625
62517,76.0,451461.0,29.0,22.0,0.011999359130859375
62359,59.0,304635.0,38.0,27.0,0.024328460693359373
38283,43.0,343628.0,16.0,4.0,-0.002235565185546875
26268,62.0,621503.0,23.0,4.0,0.03668121337890625
80388,73.0,702743.0,21.0,11.0,0.02663978576660156
26674,53.0,556870.0,39.0,14.0,0.02563385009765625
64105,69.0,177078.0,38.0,3.0,0.006567230224609375
17349,69.0,292303.0,21.0,17.0,-0.0011270141601562502
15507,47.0,254835.0,12.0,1.0,0.0210577392578125
82133,74.0,448207.0,20.0,18.0,0.025902786254882813
71611,71.0,5504.0,38.0,35.0,-0.003868637084960937
10212,66.0,550803.0,37.0,3.0,-0.0044976806640625
25111,53.0,291267.0,28.0,21.0,0.009654846191406252
33994,48.0,587159.0,8.0,4.0,0.030277862548828124
87823,63.0,275162.0,38.0,34.0,0.030779495239257812
4622,49.0,782322.0,23.0,21.0,0.014847412109375001
91840,47.0,808747.0,4.0,0.0,-0.009317550659179687
69235,55.0,210011.0,15.0,11.0,0.03415016174316406
28297,71.0,92003.0,8.0,6.0,0.00651763916015625
89197,50.0,15900.0,23.0,0.0,0.029375686645507812
81136,61.0,988102.0,14.0,12.0,0.021146621704101566
58243,60.0,491582.0,26.0,19.0,0.002056732177734376
37461,60.0,326556.0,29.0,4.0,0.031138458251953126
52734,34.0,514203.0,14.0,9.0,-0.002084503173828125
99068,65.0,835773.0,15.0,8.0,0.016884078979492186
51810,48.0,754685.0,25.0,10.0,0.029824676513671877
94067,59.0,407537.0,25.0,15.0,0.011568679809570314
25312,52.0,583943.0,25.0,5.0,0.02938140869140625
15658,53.0,654825.0,35.0,8.0,0.0371710205078125
95407,33.0,175713.0,24.0,4.0,-0.008774337768554687
95284,72.0,601069.0,18.0,6.0,-0.006625900268554688
75506,41.0,830667.0,8.0,3.0,0.0032450103759765637
44407,33.0,331251.0,5.0,3.0,0.02249893188476562
13617,60.0,375076.0,13.0,0.0,0.0388433837890625
13820,61.0,613119.0,12.0,4.0,0.017163696289062502
50371,42.0,2265.0,10.0,0.0,0.015505828857421878
12697,73.0,495561.0,24.0,10.0,0.0004888916015625012
83179,45.0,246748.0,20.0,6.0,0.016454544067382816
19254,49.0,586199.0,17.0,15.0,0.003279724121093751
83503,47.0,23339.0,28.0,19.0,-0.004688034057617188
20986,54.0,994603.0,24.0,13.0,0.011549987792968753
29272,54.0,828693.0,10.0,0.0,0.013603820800781251
51201,70.0,139091.0,27.0,13.0,-0.0012788391113281242
