,age,sum_ins,duration,age_of_contract,interest_rate
20871,57.0,16177.0,15.0,0.0,0.009
20872,66.0,67130.0,19.0,8.0,0.0175
20873,69.0,36651.0,11.0,8.0,0.0175
20874,48.0,151503.0,20.0,6.0,0.0175
20875,50.0,166891.0,15.0,2.0,0.009
20876,54.0,56714.0,14.0,2.0,0.009
20877,66.0,208355.0,14.0,13.0,0.0225
20878,48.0,89584.0,14.0,10.0,0.0225
20879,42.0,251790.0,18.0,1.0,0.009
20880,61.0,39286.0,17.0,15.0,0.0275
20881,52.0,336872.0,17.0,5.0,0.0125
20882,45.0,39795.0,12.0,0.0,0.009
20883,48.0,69553.0,15.0,6.0,0.0175
20884,68.0,61071.0,20.0,9.0,0.0225
20885,53.0,58830.0,12.0,9.0,0.0225
20886,56.0,103989.0,12.0,9.0,0.0225
20887,61.0,42905.0,12.0,7.0,0.0175
20888,66.0,78764.0,19.0,9.0,0.0225
20889,62.0,97309.0,17.0,5.0,0.0125
20890,57.0,243607.0,16.0,7.0,0.0175
20891,60.0,139348.0,15.0,9.0,0.0225
20892,43.0,48923.0,15.0,5.0,0.0125
20893,49.0,273871.0,10.0,4.0,0.0125
20894,58.0,260620.0,14.0,11.0,0.0225
20895,52.0,195539.0,14.0,7.0,0.0175
20896,62.0,200842.0,18.0,9.0,0.0225
20897,43.0,176092.0,15.0,0.0,0.009
20898,64.0,135403.0,18.0,12.0,0.0225
20899,49.0,285568.0,17.0,1.0,0.009
20900,51.0,139651.0,13.0,7.0,0.0175
20901,52.0,158272.0,10.0,6.0,0.0175
20902,45.0,221545.0,11.0,4.0,0.0125
20903,38.0,196690.0,16.0,0.0,0.009
20904,65.0,54883.0,17.0,9.0,0.0225
20905,63.0,114564.0,17.0,14.0,0.0275
20906,50.0,83073.0,19.0,8.0,0.0175
20907,35.0,199403.0,12.0,0.0,0.009
20908,58.0,242929.0,15.0,12.0,0.0225
20909,57.0,87049.0,13.0,5.0,0.0125
20910,55.0,34963.0,21.0,17.0,0.0325
20911,47.0,54050.0,14.0,0.0,0.009
20912,54.0,241667.0,15.0,3.0,0.009
20913,69.0,146023.0,11.0,10.0,0.0225
20914,53.0,128329.0,17.0,5.0,0.0125
20915,67.0,101389.0,16.0,12.0,0.0225
20916,55.0,124804.0,21.0,15.0,0.0275
20917,50.0,341797.0,15.0,1.0,0.009
20918,48.0,122933.0,18.0,7.0,0.0175
20919,51.0,70742.0,15.0,12.0,0.0225
20920,63.0,49647.0,11.0,5.0,0.0125
20921,74.0,171487.0,16.0,14.0,0.0275
20922,41.0,159922.0,14.0,4.0,0.0125
20923,46.0,133188.0,15.0,2.0,0.009
20924,59.0,161156.0,15.0,1.0,0.009
20925,64.0,256063.0,12.0,0.0,0.009
20926,51.0,171880.0,12.0,11.0,0.0225
20927,47.0,325486.0,11.0,0.0,0.009
20928,53.0,262669.0,16.0,14.0,0.0275
20929,60.0,108660.0,14.0,10.0,0.0225
20930,60.0,154283.0,14.0,12.0,0.0225
20931,49.0,302565.0,16.0,4.0,0.0125
20932,57.0,215591.0,16.0,14.0,0.0275
20933,53.0,25239.0,17.0,13.0,0.0225
20934,63.0,177914.0,17.0,14.0,0.0275
20935,51.0,38283.0,16.0,4.0,0.0125
20936,47.0,118558.0,11.0,5.0,0.0125
20937,62.0,89080.0,15.0,12.0,0.0225
20938,55.0,54004.0,14.0,8.0,0.0175
20939,46.0,140251.0,18.0,7.0,0.0175
20940,63.0,82721.0,19.0,18.0,0.0325
20941,44.0,41521.0,18.0,0.0,0.009
20942,59.0,106574.0,11.0,7.0,0.0175
20943,52.0,74557.0,14.0,6.0,0.0175
20944,63.0,187792.0,11.0,5.0,0.0125
20945,73.0,138173.0,15.0,12.0,0.0225
20946,48.0,174323.0,11.0,4.0,0.0125
20947,49.0,69601.0,11.0,10.0,0.0225
20948,60.0,203436.0,12.0,6.0,0.0175
20949,61.0,184805.0,12.0,10.0,0.0225
20950,63.0,98928.0,11.0,7.0,0.0175
20951,46.0,141097.0,16.0,8.0,0.0175
20952,61.0,215159.0,15.0,13.0,0.0225
20953,52.0,90939.0,10.0,8.0,0.0175
20954,71.0,116880.0,10.0,5.0,0.0125
20955,60.0,193358.0,11.0,6.0,0.0175
20956,48.0,108975.0,10.0,4.0,0.0125
20957,46.0,462259.0,14.0,2.0,0.009
20958,62.0,120997.0,10.0,8.0,0.0175
20959,63.0,227095.0,16.0,5.0,0.0125
20960,56.0,116197.0,20.0,2.0,0.009
20961,44.0,80260.0,10.0,3.0,0.009
20962,61.0,80964.0,16.0,5.0,0.0125
20963,41.0,212500.0,14.0,2.0,0.009
20964,53.0,167445.0,15.0,9.0,0.0225
20965,62.0,227289.0,16.0,11.0,0.0225
20966,51.0,227385.0,18.0,2.0,0.009
20967,49.0,54017.0,20.0,5.0,0.0125
20968,58.0,33900.0,13.0,4.0,0.0125
20969,61.0,34594.0,17.0,5.0,0.0125
20970,56.0,75328.0,13.0,8.0,0.0175
20971,62.0,177590.0,13.0,4.0,0.0125
20972,70.0,413005.0,16.0,8.0,0.0175
20973,72.0,195341.0,14.0,9.0,0.0225
20974,70.0,67967.0,14.0,1.0,0.009
20975,50.0,87009.0,9.0,6.0,0.0175
20976,81.0,108945.0,16.0,12.0,0.0225
20977,59.0,262248.0,11.0,0.0,0.009
20978,55.0,136239.0,11.0,8.0,0.0175
20979,46.0,218684.0,12.0,5.0,0.0125
20980,57.0,241946.0,15.0,1.0,0.009
20981,62.0,168117.0,15.0,11.0,0.0225
20982,70.0,114156.0,16.0,11.0,0.0225
20983,36.0,221237.0,17.0,0.0,0.009
20984,48.0,346920.0,20.0,3.0,0.009
20985,65.0,362169.0,13.0,3.0,0.009
20986,44.0,179792.0,11.0,1.0,0.009
20987,56.0,77474.0,20.0,14.0,0.0275
20988,58.0,74955.0,15.0,3.0,0.009
20989,69.0,87266.0,19.0,15.0,0.0275
20990,53.0,301495.0,16.0,5.0,0.0125
20991,69.0,130417.0,12.0,10.0,0.0225
20992,64.0,124964.0,15.0,9.0,0.0225
20993,57.0,74545.0,13.0,10.0,0.0225
20994,46.0,35485.0,11.0,6.0,0.0175
20995,56.0,188427.0,12.0,6.0,0.0175
20996,53.0,40464.0,14.0,0.0,0.009
20997,42.0,144905.0,16.0,2.0,0.009
20998,66.0,214534.0,20.0,16.0,0.0275
20999,48.0,102242.0,10.0,3.0,0.009
21000,46.0,109975.0,15.0,1.0,0.009
21001,56.0,83656.0,14.0,11.0,0.0225
21002,59.0,238811.0,16.0,2.0,0.009
21003,39.0,50822.0,12.0,0.0,0.009
21004,74.0,29387.0,15.0,5.0,0.0125
21005,47.0,128586.0,12.0,8.0,0.0175
21006,58.0,64124.0,14.0,11.0,0.0225
21007,50.0,231873.0,14.0,2.0,0.009
21008,56.0,261447.0,13.0,11.0,0.0225
21009,52.0,385848.0,10.0,6.0,0.0175
21010,63.0,36890.0,11.0,9.0,0.0225
21011,50.0,92104.0,16.0,1.0,0.009
21012,43.0,130725.0,9.0,2.0,0.009
21013,46.0,117497.0,12.0,10.0,0.0225
21014,58.0,196972.0,13.0,1.0,0.009
21015,48.0,192848.0,12.0,4.0,0.0125
21016,52.0,228459.0,16.0,5.0,0.0125
21017,53.0,159277.0,18.0,11.0,0.0225
21018,68.0,651342.0,11.0,0.0,0.009
21019,53.0,86918.0,15.0,1.0,0.009
21020,57.0,131190.0,14.0,11.0,0.0225
21021,62.0,152835.0,17.0,2.0,0.009
21022,53.0,46298.0,14.0,5.0,0.0125
21023,64.0,151990.0,14.0,11.0,0.0225
21024,53.0,66619.0,12.0,3.0,0.009
21025,67.0,189346.0,16.0,8.0,0.0175
21026,70.0,71533.0,10.0,9.0,0.0225
21027,71.0,152793.0,16.0,13.0,0.0225
21028,47.0,97134.0,11.0,5.0,0.0125
21029,40.0,165119.0,15.0,3.0,0.009
21030,37.0,209669.0,17.0,0.0,0.009
21031,55.0,168996.0,13.0,6.0,0.0175
21032,38.0,275229.0,15.0,4.0,0.0125
21033,61.0,201097.0,13.0,4.0,0.0125
21034,51.0,65144.0,15.0,6.0,0.0175
21035,74.0,79170.0,10.0,6.0,0.0175
21036,51.0,124437.0,19.0,13.0,0.0225
21037,47.0,126384.0,13.0,0.0,0.009
21038,70.0,111320.0,12.0,7.0,0.0175
21039,37.0,313164.0,9.0,1.0,0.009
21040,70.0,104299.0,15.0,13.0,0.0225
21041,59.0,98317.0,14.0,12.0,0.0225
21042,59.0,338316.0,12.0,9.0,0.0225
21043,50.0,289404.0,19.0,2.0,0.009
21044,59.0,146345.0,19.0,6.0,0.0175
21045,53.0,118058.0,11.0,3.0,0.009
21046,53.0,84721.0,12.0,2.0,0.009
21047,48.0,56183.0,13.0,2.0,0.009
21048,55.0,152384.0,12.0,5.0,0.0125
21049,55.0,57168.0,26.0,3.0,0.009
21050,64.0,112646.0,22.0,13.0,0.0225
21051,55.0,116673.0,11.0,5.0,0.0125
21052,52.0,105875.0,13.0,3.0,0.009
21053,58.0,232414.0,20.0,13.0,0.0225
21054,52.0,43627.0,14.0,7.0,0.0175
21055,57.0,245051.0,13.0,5.0,0.0125
21056,60.0,250327.0,16.0,11.0,0.0225
21057,48.0,137212.0,14.0,4.0,0.0125
21058,59.0,145467.0,14.0,3.0,0.009
21059,44.0,85639.0,11.0,1.0,0.009
21060,57.0,86207.0,16.0,1.0,0.009
21061,46.0,439653.0,17.0,6.0,0.0175
21062,62.0,484066.0,14.0,3.0,0.009
21063,57.0,54039.0,12.0,2.0,0.009
21064,54.0,83117.0,9.0,1.0,0.009
21065,55.0,46055.0,14.0,8.0,0.0175
21066,54.0,113486.0,14.0,8.0,0.0175
21067,62.0,151233.0,14.0,12.0,0.0225
21068,64.0,184918.0,14.0,13.0,0.0225
21069,58.0,426890.0,17.0,15.0,0.0275
21070,49.0,140088.0,24.0,10.0,0.0225
21071,44.0,186246.0,18.0,7.0,0.0175
21072,63.0,359523.0,12.0,3.0,0.009
21073,67.0,84664.0,15.0,13.0,0.0225
21074,55.0,50761.0,15.0,6.0,0.0175
21075,52.0,271763.0,15.0,2.0,0.009
21076,58.0,222892.0,15.0,13.0,0.0225
21077,44.0,172795.0,13.0,1.0,0.009
21078,46.0,249472.0,24.0,2.0,0.009
21079,52.0,234067.0,14.0,6.0,0.0175
21080,49.0,114899.0,11.0,4.0,0.0125
21081,54.0,185411.0,20.0,8.0,0.0175
21082,53.0,94760.0,14.0,1.0,0.009
21083,44.0,299759.0,11.0,0.0,0.009
21084,65.0,80655.0,15.0,7.0,0.0175
21085,63.0,127400.0,16.0,11.0,0.0225
21086,56.0,173818.0,13.0,6.0,0.0175
21087,48.0,28770.0,11.0,3.0,0.009
21088,54.0,41946.0,13.0,4.0,0.0125
21089,54.0,25799.0,11.0,8.0,0.0175
21090,67.0,197968.0,19.0,18.0,0.0325
21091,51.0,123134.0,9.0,2.0,0.009
21092,63.0,100218.0,11.0,8.0,0.0175
21093,60.0,185990.0,15.0,4.0,0.0125
21094,56.0,112789.0,17.0,15.0,0.0275
21095,55.0,229156.0,12.0,11.0,0.0225
21096,48.0,26340.0,16.0,2.0,0.009
21097,39.0,58438.0,14.0,0.0,0.009
21098,44.0,74449.0,14.0,1.0,0.009
21099,56.0,351694.0,14.0,8.0,0.0175
21100,56.0,105405.0,12.0,9.0,0.0225
21101,49.0,79603.0,10.0,7.0,0.0175
21102,56.0,207502.0,18.0,13.0,0.0225
21103,77.0,66381.0,15.0,14.0,0.0275
21104,86.0,106845.0,17.0,16.0,0.0275
21105,72.0,314969.0,19.0,16.0,0.0275
21106,87.0,241886.0,15.0,13.0,0.0225
21107,52.0,161085.0,14.0,3.0,0.009
21108,55.0,76615.0,14.0,11.0,0.0225
21109,72.0,154140.0,10.0,8.0,0.0175
21110,60.0,390079.0,21.0,16.0,0.0275
21111,57.0,264580.0,15.0,7.0,0.0175
21112,70.0,191302.0,12.0,9.0,0.0225
21113,54.0,143767.0,11.0,8.0,0.0175
21114,57.0,89992.0,14.0,13.0,0.0225
21115,55.0,380760.0,9.0,4.0,0.0125
21116,49.0,61969.0,13.0,12.0,0.0225
21117,61.0,239946.0,16.0,11.0,0.0225
21118,55.0,223797.0,14.0,3.0,0.009
21119,63.0,118446.0,17.0,2.0,0.009
21120,48.0,97969.0,13.0,12.0,0.0225
21121,52.0,182805.0,14.0,7.0,0.0175
21122,47.0,72930.0,11.0,9.0,0.0225
21123,39.0,67162.0,15.0,4.0,0.0125
21124,56.0,94918.0,11.0,1.0,0.009
21125,38.0,179587.0,11.0,4.0,0.0125
21126,56.0,459301.0,12.0,11.0,0.0225
21127,54.0,285297.0,18.0,10.0,0.0225
21128,43.0,86593.0,11.0,5.0,0.0125
21129,52.0,129364.0,16.0,2.0,0.009
21130,65.0,99733.0,12.0,9.0,0.0225
21131,59.0,447434.0,8.0,3.0,0.009
21132,56.0,484624.0,12.0,9.0,0.0225
21133,59.0,60068.0,25.0,8.0,0.0175
21134,60.0,82656.0,12.0,7.0,0.0175
21135,66.0,54188.0,17.0,15.0,0.0275
21136,79.0,81498.0,12.0,11.0,0.0225
21137,46.0,79805.0,16.0,13.0,0.0225
21138,59.0,311690.0,9.0,6.0,0.0175
21139,71.0,195515.0,9.0,6.0,0.0175
21140,56.0,240467.0,14.0,8.0,0.0175
21141,59.0,111802.0,18.0,10.0,0.0225
21142,56.0,97442.0,19.0,11.0,0.0225
21143,78.0,83498.0,12.0,6.0,0.0175
21144,48.0,151205.0,12.0,1.0,0.009
21145,58.0,117753.0,16.0,7.0,0.0175
21146,45.0,27112.0,13.0,1.0,0.009
21147,46.0,170313.0,12.0,5.0,0.0125
21148,69.0,334894.0,17.0,12.0,0.0225
21149,53.0,135982.0,16.0,8.0,0.0175
21150,48.0,175550.0,11.0,3.0,0.009
21151,54.0,270715.0,10.0,8.0,0.0175
21152,57.0,168639.0,16.0,2.0,0.009
21153,51.0,147471.0,17.0,7.0,0.0175
21154,53.0,120027.0,14.0,6.0,0.0175
21155,50.0,130535.0,13.0,2.0,0.009
21156,59.0,499935.0,13.0,5.0,0.0125
21157,58.0,237745.0,19.0,11.0,0.0225
21158,77.0,244489.0,16.0,13.0,0.0225
21159,49.0,233176.0,16.0,2.0,0.009
21160,55.0,120516.0,15.0,8.0,0.0175
21161,51.0,206476.0,12.0,5.0,0.0125
21162,66.0,97940.0,12.0,0.0,0.009
21163,57.0,205730.0,12.0,0.0,0.009
21164,44.0,65167.0,13.0,1.0,0.009
21165,64.0,429288.0,10.0,7.0,0.0175
21166,74.0,139015.0,15.0,9.0,0.0225
21167,49.0,151054.0,12.0,9.0,0.0225
21168,59.0,120169.0,11.0,4.0,0.0125
21169,72.0,71377.0,10.0,4.0,0.0125
21170,62.0,375912.0,17.0,15.0,0.0275
21171,55.0,92689.0,13.0,2.0,0.009
21172,53.0,239046.0,11.0,2.0,0.009
21173,66.0,256855.0,15.0,14.0,0.0275
21174,55.0,101008.0,17.0,11.0,0.0225
21175,62.0,187805.0,13.0,6.0,0.0175
21176,46.0,152011.0,12.0,10.0,0.0225
21177,56.0,247844.0,12.0,7.0,0.0175
21178,66.0,329705.0,13.0,6.0,0.0175
21179,49.0,54378.0,13.0,4.0,0.0125
21180,54.0,129596.0,16.0,13.0,0.0225
21181,63.0,203272.0,17.0,13.0,0.0225
21182,58.0,195953.0,15.0,14.0,0.0275
21183,52.0,154616.0,13.0,6.0,0.0175
21184,62.0,366825.0,15.0,4.0,0.0125
21185,55.0,193120.0,15.0,4.0,0.0125
21186,61.0,121350.0,15.0,14.0,0.0275
21187,46.0,73303.0,14.0,10.0,0.0225
21188,47.0,146019.0,14.0,5.0,0.0125
21189,55.0,199368.0,15.0,10.0,0.0225
21190,58.0,226688.0,13.0,12.0,0.0225
21191,57.0,79650.0,17.0,4.0,0.0125
21192,70.0,62255.0,12.0,10.0,0.0225
21193,48.0,99261.0,11.0,4.0,0.0125
21194,64.0,46823.0,12.0,1.0,0.009
21195,56.0,159125.0,18.0,0.0,0.009
21196,40.0,149180.0,12.0,4.0,0.0125
21197,46.0,182215.0,14.0,0.0,0.009
21198,49.0,186388.0,22.0,11.0,0.0225
21199,58.0,114458.0,14.0,12.0,0.0225
21200,49.0,29135.0,13.0,3.0,0.009
21201,61.0,96773.0,14.0,12.0,0.0225
21202,52.0,46508.0,13.0,12.0,0.0225
21203,44.0,346211.0,11.0,1.0,0.009
21204,47.0,56903.0,11.0,8.0,0.0175
21205,56.0,41558.0,15.0,4.0,0.0125
21206,42.0,150743.0,18.0,4.0,0.0125
21207,48.0,69695.0,23.0,0.0,0.009
21208,61.0,168608.0,13.0,7.0,0.0175
21209,50.0,73494.0,14.0,5.0,0.0125
21210,54.0,211403.0,11.0,6.0,0.0175
21211,44.0,183969.0,12.0,0.0,0.009
21212,65.0,28665.0,12.0,10.0,0.0225
21213,56.0,157521.0,17.0,9.0,0.0225
21214,65.0,133812.0,17.0,0.0,0.009
21215,52.0,118773.0,14.0,10.0,0.0225
21216,60.0,62667.0,21.0,19.0,0.0325
21217,57.0,82983.0,11.0,3.0,0.009
21218,63.0,59022.0,18.0,11.0,0.0225
21219,52.0,340055.0,12.0,9.0,0.0225
21220,52.0,529364.0,15.0,10.0,0.0225
21221,46.0,27963.0,15.0,0.0,0.009
21222,55.0,88449.0,14.0,8.0,0.0175
21223,70.0,236922.0,13.0,11.0,0.0225
21224,73.0,67919.0,11.0,10.0,0.0225
21225,48.0,135592.0,18.0,8.0,0.0175
21226,53.0,266088.0,12.0,3.0,0.009
21227,53.0,529039.0,19.0,0.0,0.009
21228,55.0,278943.0,11.0,8.0,0.0175
21229,50.0,35976.0,20.0,2.0,0.009
21230,44.0,75326.0,10.0,5.0,0.0125
21231,60.0,122890.0,21.0,11.0,0.0225
21232,59.0,151325.0,9.0,7.0,0.0175
21233,56.0,161411.0,16.0,10.0,0.0225
21234,47.0,30558.0,18.0,6.0,0.0175
21235,52.0,116500.0,10.0,5.0,0.0125
21236,49.0,66265.0,18.0,4.0,0.0125
21237,52.0,93825.0,10.0,4.0,0.0125
21238,54.0,134972.0,16.0,15.0,0.0275
21239,59.0,634164.0,15.0,7.0,0.0175
21240,53.0,169397.0,10.0,3.0,0.009
21241,50.0,169284.0,16.0,5.0,0.0125
21242,53.0,74259.0,18.0,9.0,0.0225
21243,50.0,270185.0,15.0,6.0,0.0175
21244,45.0,79083.0,14.0,7.0,0.0175
21245,67.0,56557.0,13.0,8.0,0.0175
21246,49.0,38023.0,16.0,6.0,0.0175
21247,60.0,241387.0,13.0,11.0,0.0225
21248,66.0,79944.0,15.0,9.0,0.0225
21249,54.0,114566.0,8.0,2.0,0.009
21250,39.0,153794.0,15.0,1.0,0.009
21251,45.0,32741.0,14.0,2.0,0.009
21252,54.0,249227.0,11.0,1.0,0.009
21253,52.0,133746.0,16.0,9.0,0.0225
21254,51.0,101259.0,13.0,1.0,0.009
21255,64.0,127953.0,17.0,16.0,0.0275
21256,67.0,58074.0,25.0,23.0,0.04
21257,78.0,23845.0,16.0,15.0,0.0275
21258,62.0,63056.0,15.0,11.0,0.0225
21259,65.0,40257.0,12.0,11.0,0.0225
21260,62.0,199423.0,17.0,13.0,0.0225
21261,44.0,125068.0,18.0,4.0,0.0125
21262,64.0,60508.0,12.0,8.0,0.0175
21263,60.0,177727.0,11.0,5.0,0.0125
21264,66.0,117491.0,12.0,3.0,0.009
21265,57.0,96976.0,17.0,9.0,0.0225
21266,58.0,137787.0,18.0,13.0,0.0225
21267,62.0,236910.0,19.0,16.0,0.0275
21268,41.0,72574.0,10.0,3.0,0.009
21269,62.0,282776.0,17.0,11.0,0.0225
21270,70.0,124476.0,13.0,9.0,0.0225
21271,47.0,96018.0,17.0,5.0,0.0125
21272,76.0,230380.0,12.0,3.0,0.009
21273,73.0,106351.0,20.0,17.0,0.0325
21274,56.0,118079.0,10.0,0.0,0.009
21275,57.0,263264.0,9.0,6.0,0.0175
21276,59.0,189814.0,16.0,12.0,0.0225
21277,61.0,85660.0,15.0,11.0,0.0225
21278,48.0,75190.0,11.0,1.0,0.009
21279,61.0,196947.0,17.0,2.0,0.009
21280,55.0,131594.0,16.0,10.0,0.0225
21281,47.0,266729.0,16.0,2.0,0.009
21282,72.0,164325.0,16.0,15.0,0.0275
21283,44.0,200870.0,16.0,5.0,0.0125
21284,64.0,145370.0,14.0,11.0,0.0225
21285,47.0,140442.0,18.0,1.0,0.009
21286,59.0,68045.0,13.0,1.0,0.009
21287,48.0,69392.0,13.0,10.0,0.0225
21288,44.0,142853.0,15.0,1.0,0.009
21289,47.0,65481.0,11.0,6.0,0.0175
21290,51.0,84862.0,13.0,4.0,0.0125
21291,54.0,48492.0,12.0,8.0,0.0175
21292,73.0,144502.0,15.0,8.0,0.0175
21293,67.0,158305.0,18.0,6.0,0.0175
21294,37.0,241101.0,11.0,0.0,0.009
21295,50.0,29208.0,15.0,6.0,0.0175
21296,46.0,120406.0,14.0,8.0,0.0175
21297,65.0,95169.0,16.0,12.0,0.0225
21298,42.0,87388.0,16.0,3.0,0.009
21299,72.0,88214.0,18.0,17.0,0.0325
21300,59.0,96254.0,15.0,3.0,0.009
21301,64.0,255069.0,12.0,1.0,0.009
21302,51.0,74097.0,10.0,4.0,0.0125
21303,49.0,168895.0,16.0,2.0,0.009
21304,66.0,232425.0,21.0,17.0,0.0325
21305,64.0,221981.0,16.0,15.0,0.0275
21306,50.0,73017.0,12.0,5.0,0.0125
21307,55.0,557922.0,14.0,8.0,0.0175
21308,52.0,115783.0,11.0,5.0,0.0125
21309,59.0,121416.0,16.0,5.0,0.0125
21310,39.0,136839.0,15.0,0.0,0.009
21311,58.0,91536.0,13.0,2.0,0.009
21312,51.0,220350.0,9.0,2.0,0.009
21313,69.0,43395.0,16.0,7.0,0.0175
21314,60.0,199848.0,13.0,3.0,0.009
21315,63.0,50716.0,13.0,12.0,0.0225
21316,60.0,249651.0,18.0,16.0,0.0275
21317,68.0,152485.0,16.0,12.0,0.0225
21318,53.0,197805.0,15.0,6.0,0.0175
21319,58.0,213285.0,20.0,13.0,0.0225
21320,72.0,234335.0,15.0,11.0,0.0225
21321,63.0,67830.0,16.0,13.0,0.0225
21322,55.0,191538.0,11.0,0.0,0.009
21323,67.0,39128.0,19.0,15.0,0.0275
21324,63.0,72798.0,10.0,1.0,0.009
21325,59.0,153096.0,15.0,8.0,0.0175
21326,60.0,42653.0,14.0,7.0,0.0175
21327,61.0,250808.0,13.0,11.0,0.0225
21328,64.0,123326.0,21.0,10.0,0.0225
21329,63.0,100861.0,19.0,16.0,0.0275
21330,57.0,149535.0,12.0,6.0,0.0175
21331,60.0,119759.0,13.0,8.0,0.0175
21332,59.0,51051.0,10.0,7.0,0.0175
21333,55.0,46915.0,17.0,2.0,0.009
21334,45.0,44785.0,13.0,12.0,0.0225
21335,52.0,123941.0,17.0,4.0,0.0125
21336,55.0,128865.0,18.0,8.0,0.0175
21337,64.0,248838.0,18.0,12.0,0.0225
21338,67.0,62007.0,17.0,12.0,0.0225
21339,63.0,138781.0,17.0,9.0,0.0225
21340,52.0,264193.0,15.0,9.0,0.0225
21341,57.0,145056.0,16.0,3.0,0.009
21342,51.0,108227.0,14.0,2.0,0.009
21343,51.0,77125.0,11.0,5.0,0.0125
21344,52.0,148116.0,14.0,5.0,0.0125
21345,55.0,37440.0,16.0,13.0,0.0225
21346,51.0,128758.0,12.0,3.0,0.009
21347,53.0,112658.0,13.0,8.0,0.0175
21348,63.0,76559.0,14.0,10.0,0.0225
21349,58.0,154084.0,13.0,2.0,0.009
21350,41.0,277036.0,18.0,0.0,0.009
21351,55.0,109082.0,12.0,11.0,0.0225
21352,47.0,109549.0,17.0,2.0,0.009
21353,56.0,67558.0,12.0,1.0,0.009
21354,55.0,107252.0,15.0,13.0,0.0225
21355,56.0,144551.0,12.0,6.0,0.0175
21356,50.0,72889.0,13.0,1.0,0.009
21357,54.0,112037.0,12.0,11.0,0.0225
21358,59.0,86412.0,14.0,8.0,0.0175
21359,58.0,123259.0,18.0,11.0,0.0225
21360,65.0,44131.0,18.0,11.0,0.0225
21361,54.0,119576.0,11.0,7.0,0.0175
21362,49.0,69263.0,10.0,7.0,0.0175
21363,40.0,274224.0,12.0,0.0,0.009
21364,63.0,120133.0,17.0,14.0,0.0275
21365,61.0,283033.0,16.0,7.0,0.0175
21366,46.0,80558.0,14.0,11.0,0.0225
21367,59.0,53378.0,19.0,14.0,0.0275
21368,49.0,90955.0,12.0,3.0,0.009
21369,68.0,152686.0,16.0,0.0,0.009
21370,66.0,100238.0,13.0,7.0,0.0175
21371,69.0,284815.0,13.0,1.0,0.009
21372,48.0,133767.0,16.0,4.0,0.0125
21373,59.0,133771.0,13.0,10.0,0.0225
21374,55.0,227490.0,14.0,13.0,0.0225
21375,43.0,143204.0,14.0,4.0,0.0125
21376,56.0,96300.0,13.0,5.0,0.0125
21377,49.0,83091.0,17.0,2.0,0.009
21378,61.0,135349.0,19.0,6.0,0.0175
21379,70.0,254015.0,19.0,13.0,0.0225
21380,65.0,120535.0,23.0,20.0,0.0325
21381,39.0,161939.0,17.0,1.0,0.009
21382,51.0,230372.0,17.0,0.0,0.009
21383,72.0,99232.0,17.0,10.0,0.0225
21384,60.0,220242.0,17.0,7.0,0.0175
21385,77.0,118449.0,12.0,9.0,0.0225
21386,64.0,163083.0,11.0,7.0,0.0175
21387,62.0,178636.0,11.0,8.0,0.0175
21388,64.0,312700.0,10.0,2.0,0.009
21389,65.0,215369.0,20.0,5.0,0.0125
21390,55.0,135472.0,10.0,3.0,0.009
21391,57.0,136456.0,19.0,15.0,0.0275
21392,53.0,99668.0,16.0,4.0,0.0125
21393,62.0,135796.0,15.0,13.0,0.0225
21394,50.0,111734.0,12.0,2.0,0.009
21395,65.0,101831.0,17.0,12.0,0.0225
21396,67.0,172666.0,12.0,11.0,0.0225
21397,56.0,63165.0,12.0,5.0,0.0125
21398,49.0,149042.0,19.0,4.0,0.0125
21399,39.0,151991.0,12.0,1.0,0.009
21400,51.0,56305.0,15.0,7.0,0.0175
21401,54.0,178392.0,20.0,2.0,0.009
21402,43.0,101197.0,15.0,0.0,0.009
21403,62.0,98548.0,16.0,14.0,0.0275
21404,60.0,88462.0,15.0,12.0,0.0225
21405,44.0,331985.0,16.0,4.0,0.0125
21406,51.0,150200.0,14.0,1.0,0.009
21407,43.0,20030.0,8.0,4.0,0.0125
21408,45.0,162403.0,8.0,7.0,0.0175
21409,53.0,161535.0,11.0,1.0,0.009
21410,66.0,124158.0,14.0,11.0,0.0225
21411,47.0,183624.0,16.0,2.0,0.009
21412,58.0,409836.0,13.0,9.0,0.0225
21413,56.0,184776.0,10.0,9.0,0.0225
21414,77.0,106084.0,15.0,11.0,0.0225
21415,53.0,109038.0,11.0,8.0,0.0175
21416,42.0,111903.0,16.0,0.0,0.009
21417,52.0,293578.0,11.0,4.0,0.0125
21418,69.0,363626.0,15.0,6.0,0.0175
21419,53.0,209628.0,13.0,3.0,0.009
21420,54.0,253925.0,25.0,8.0,0.0175
21421,44.0,29984.0,9.0,4.0,0.0125
21422,56.0,110304.0,16.0,3.0,0.009
21423,54.0,74367.0,10.0,9.0,0.0225
21424,55.0,238084.0,10.0,4.0,0.0125
21425,47.0,356854.0,10.0,2.0,0.009
21426,52.0,110773.0,14.0,7.0,0.0175
21427,48.0,30105.0,13.0,7.0,0.0175
21428,61.0,262870.0,17.0,16.0,0.0275
21429,54.0,85360.0,16.0,4.0,0.0125
21430,60.0,51818.0,17.0,15.0,0.0275
21431,38.0,264460.0,18.0,3.0,0.009
21432,77.0,47681.0,23.0,11.0,0.0225
21433,70.0,66414.0,17.0,7.0,0.0175
21434,59.0,199907.0,16.0,3.0,0.009
21435,51.0,219934.0,13.0,9.0,0.0225
